epoch,acc,loss,val_acc,val_loss
165,0.9197598,0.2598473223894184,0.91497976,0.313376914554586
166,0.91757643,0.24588090812535265,0.9122807,0.32397574386171374
167,0.9181223,0.281455593899413,0.9122807,0.32431079843081534
168,0.93122274,0.2363743869726054,0.91497976,0.3130883608343235
169,0.92849344,0.23838324869238653,0.91497976,0.3063978016531716
170,0.9246725,0.2435115399937182,0.91497976,0.30718951468588784
171,0.9350437,0.24414313610594346,0.91497976,0.2909628657313685
172,0.9230349,0.26260103067326235,0.91363025,0.3060246384993661
173,0.92030567,0.2293926075946816,0.91363025,0.3132035949189837
174,0.9306769,0.23120152907990993,0.91363025,0.31333277910016477
175,0.91757643,0.2673037340051157,0.91363025,0.3206746773600268
176,0.93122274,0.23014374513292937,0.91497976,0.32412041892530397
177,0.91266376,0.2707652522486891,0.9122807,0.31280102726304904
178,0.92958516,0.23480039890286183,0.91497976,0.32308371163283783
179,0.9290393,0.2117211657076033,0.9122807,0.31021208297655295
180,0.92631006,0.23190699915165758,0.90958166,0.32987921067979187
181,0.93886465,0.19328502222375057,0.9122807,0.31656773026528146
182,0.9257642,0.22201049423829436,0.9122807,0.3131765558652357
183,0.9246725,0.23981259066273974,0.9122807,0.3232681594090536
184,0.9306769,0.21536899519897185,0.9122807,0.30852368904743344
185,0.92631006,0.23669157056829293,0.90958166,0.33066672389395535
186,0.92521834,0.22893791769399394,0.9122807,0.3164252358449933
187,0.9334061,0.2326154619064914,0.9122807,0.3086971089942381
188,0.92849344,0.2263217929701878,0.9122807,0.31771800670928013
189,0.9181223,0.2476408177311634,0.9122807,0.3090213985997252
190,0.9323144,0.2322021977544872,0.9122807,0.30200237516934675
191,0.9383188,0.2007891827356477,0.9122807,0.31454343143074465
192,0.9208515,0.2472468388376668,0.9122807,0.3030001675360836
193,0.93122274,0.22230793999337212,0.9122807,0.3058429656860729
194,0.9213974,0.24199809617968887,0.9122807,0.29992276899671805
195,0.93122274,0.21533745084584216,0.9122807,0.3290034697856754
196,0.93286026,0.22353993284650245,0.91363025,0.3320735237017895
197,0.9355895,0.1828097193847577,0.91363025,0.3380591265352753
198,0.93176854,0.21854601734557788,0.90958166,0.3473174588677163
199,0.9394105,0.21393838819262762,0.91497976,0.321165486277702
200,0.9350437,0.21805863360585603,0.91363025,0.3089533829928162
201,0.93176854,0.21119676611699392,0.91363025,0.31377228668437357
202,0.930131,0.23185874692072347,0.91363025,0.30514696810253855
203,0.9334061,0.23415909457024528,0.91632926,0.2928477972163819
204,0.9241266,0.23288816870820575,0.91497976,0.2945485883198368
205,0.9383188,0.1873951823853249,0.91497976,0.29918203394239146
206,0.9399563,0.18993121664564422,0.91497976,0.3262730184942484
207,0.9377729,0.1827804763439441,0.91497976,0.32551973157872754
208,0.94377726,0.18122691663152918,0.91767883,0.31169960275292397
209,0.9274017,0.2393297449112199,0.91363025,0.3345168788606922
210,0.9377729,0.18827231153520435,0.91363025,0.33043085255970556
211,0.93176854,0.2105714592057805,0.9122807,0.31958856257066753
212,0.9394105,0.20417137190244083,0.91363025,0.31058928795391694
213,0.93176854,0.2248210246516107,0.91363025,0.31043081439565867
214,0.92958516,0.21003921155911345,0.91363025,0.3307157906626041
215,0.94050217,0.1844019847372994,0.91497976,0.3170521039282903
216,0.93613535,0.1908025931908574,0.91363025,0.3431594743548582
217,0.94213974,0.19968778200805448,0.91632926,0.2982604537489048
218,0.92521834,0.21324067664084606,0.91363025,0.30726402495444444
219,0.94213974,0.21977101337860083,0.91497976,0.29436231750878505
220,0.9415939,0.20498034567877194,0.91497976,0.3026995514810551
221,0.9426856,0.19238056055388075,0.91497976,0.30432250089749385
222,0.93613535,0.20989501241220399,0.91497976,0.3006817954883445
223,0.9366812,0.17794069469251617,0.91497976,0.2929466003261041
224,0.9290393,0.24373022775983186,0.91632926,0.30140052761271363
225,0.9350437,0.20958569756501627,0.91497976,0.2906962290192799
226,0.94050217,0.21826615024715923,0.91632926,0.2903338903597614
227,0.9350437,0.21961419320132536,0.91632926,0.30841815502693254
228,0.93176854,0.22668812489015047,0.91632926,0.3117486862077688
229,0.9323144,0.22347809550836356,0.91632926,0.31486012674092007
230,0.94050217,0.1816066005816236,0.91632926,0.31259836279787123
231,0.9475983,0.16367342316557748,0.91767883,0.3065760865962754
232,0.93176854,0.21985541371726247,0.91363025,0.32476044931293774
233,0.93286026,0.1853682663470637,0.91363025,0.32320319826249033
234,0.9399563,0.19421940605363536,0.91632926,0.30871994378200424
235,0.9399563,0.2168880759953932,0.91632926,0.300593382678926
236,0.9394105,0.21232238556685407,0.91632926,0.30265338813963655
237,0.9246725,0.24298141690939015,0.91632926,0.30755374557338655
238,0.9366812,0.19548491289326717,0.91632926,0.28597177647558664
239,0.9399563,0.1922942775761196,0.91632926,0.3095298055753422
240,0.93176854,0.22440213329406805,0.91632926,0.30221028137990896
241,0.9350437,0.19652191226626847,0.91632926,0.3044504346811057
242,0.94050217,0.1855378296047319,0.91767883,0.2880789586342871
243,0.9334061,0.194914841455078,0.91767883,0.29251840819294256
244,0.93286026,0.20489931340821446,0.91632926,0.296784204741319
245,0.9377729,0.20634800836639114,0.91767883,0.2923495958869656
246,0.9525109,0.15639127727484078,0.91632926,0.3059576484374702
247,0.94213974,0.18779370522708125,0.91632926,0.3224757721958061
248,0.94650656,0.18420444217848075,0.91632926,0.2876964683334033
249,0.9470524,0.15834548378029764,0.91632926,0.31079138396307826
250,0.93449783,0.2520790574950162,0.91767883,0.28320105249683064
251,0.93886465,0.17343349638344174,0.91632926,0.30166261348252493
252,0.9372271,0.20768660421617427,0.91632926,0.3027235292829573
253,0.9355895,0.2308727814429582,0.91632926,0.31016537997250754
254,0.9399563,0.1940265342829074,0.91632926,0.30871314043179154
255,0.9366812,0.18608932205227785,0.91902834,0.296147914758573
256,0.93613535,0.20357746728512918,0.91632926,0.28999416002382833
257,0.9415939,0.16833652904883484,0.91632926,0.2906602538811664
258,0.93886465,0.18314979391327071,0.91902834,0.2952501817295949
259,0.9394105,0.19233799659073614,0.91497976,0.31906182008485
260,0.93613535,0.1853486855542816,0.91902834,0.3224658810844024
261,0.941048,0.18759902797671904,0.91902834,0.2901860505032043
262,0.93886465,0.21751947122255919,0.91632926,0.2966162054799497
263,0.94650656,0.16525046314889622,0.91632926,0.302604921006908
264,0.9383188,0.15707766979233276,0.91632926,0.3036793065839447
265,0.9475983,0.16914166255516516,0.91902834,0.28629450653291616
266,0.94323146,0.17696548961346978,0.91902834,0.290802204515785
267,0.93886465,0.1796924731730764,0.91902834,0.2850555721476364
268,0.9492358,0.15228205377553228,0.91632926,0.2967798866642018
269,0.9475983,0.1742315387076751,0.91632926,0.2932785920759973
270,0.94050217,0.20214597814142965,0.91902834,0.2840503566858388
271,0.94050217,0.195739730773697,0.91902834,0.2812273661972237
272,0.94541484,0.17305907045908406,0.91902834,0.2970462458518644
273,0.94323146,0.20413289673008253,0.91902834,0.28978891018778086
274,0.9525109,0.1494925192081447,0.91902834,0.2879250852080683
275,0.941048,0.17497551076797419,0.91902834,0.27910822723060846
276,0.944869,0.1621888208418564,0.91632926,0.38445141570021707
277,0.94650656,0.14804891453380797,0.91902834,0.36310487302641076
278,0.94868994,0.15005180959215625,0.9230769,0.271471929527858
279,0.944869,0.16764989213033796,0.91902834,0.28472503435235313
280,0.94541484,0.17207937041809987,0.91902834,0.29304553211356205
281,0.9383188,0.18870161777955996,0.91902834,0.2791177566881136
282,0.93122274,0.2256197029781654,0.92037785,0.2722751276087365
283,0.95141923,0.15443982514166416,0.91767883,0.27725967007309765
284,0.9481441,0.1482650108521552,0.91767883,0.34924660064280033
285,0.9585153,0.13595344252959626,0.91632926,0.35416007818033296
286,0.9377729,0.19805671792430599,0.91902834,0.3480798366169135
287,0.9426856,0.18230755427876674,0.92037785,0.2729981334414333
288,0.9394105,0.20109521604944264,0.91632926,0.298433124475802
289,0.93613535,0.16408053594011016,0.91632926,0.31759420462185517
290,0.9383188,0.19830105841102882,0.91767883,0.3655407967356344
291,0.94868994,0.1815685385423326,0.91767883,0.30447949244019884
292,0.9443231,0.192511694221127,0.92037785,0.2850136408427109
293,0.9459607,0.1610530856346069,0.91902834,0.2809671024576043
294,0.9350437,0.17905410196770422,0.91902834,0.2811885250090806
295,0.9426856,0.19232338875141727,0.91902834,0.2934306677392063
296,0.9492358,0.1453305027126355,0.91767883,0.2906656869769601
297,0.9459607,0.18263677148124016,0.91902834,0.27962576661472366
298,0.9426856,0.18338286059229394,0.91902834,0.28050002933014184
299,0.941048,0.19182407421641476,0.91902834,0.276847795714275
300,0.941048,0.19661044322897775,0.91767883,0.2840966384925802
301,0.9399563,0.17897949099345498,0.91902834,0.27916750209017965
302,0.9459607,0.17490881744072687,0.91767883,0.2927348565038604
303,0.9503275,0.1449342996581543,0.91767883,0.29251399455824867
304,0.9366812,0.18119615321271285,0.91902834,0.2823634749098953
305,0.9470524,0.1542232722678429,0.91902834,0.28006682723450166
306,0.944869,0.16797640479238923,0.91632926,0.29467947550680645
307,0.94323146,0.18708705445690543,0.91767883,0.2904152752016671
308,0.95469433,0.12233264701172514,0.9217274,0.2698798231431283
309,0.94377726,0.17634167484776422,0.91902834,0.2799540709432525
310,0.9383188,0.19831426557169732,0.91767883,0.2866860881331377
311,0.94213974,0.18851816263781884,0.92037785,0.27716173939794925
312,0.94541484,0.17285970971394965,0.91902834,0.2817500521487091
313,0.9470524,0.15739826648801108,0.92037785,0.27866896012953174
314,0.9552402,0.15016333462759918,0.91902834,0.2797521249546359
315,0.941048,0.1728812119512774,0.91902834,0.27999859279952943
316,0.9492358,0.14097094323534892,0.91767883,0.29096734523773193
317,0.9481441,0.14803238813745012,0.9217274,0.27309338181900483
318,0.9475983,0.15687667793598367,0.9217274,0.2733328119696428
319,0.95578605,0.12910347141520687,0.9217274,0.27356994738026214
320,0.94978166,0.1629163124903581,0.9230769,0.27260263237015653
321,0.9503275,0.14359649922698736,0.91767883,0.28714357171944965
322,0.9508734,0.18267444944960842,0.91767883,0.2833080757215309
323,0.9475983,0.17452685894875677,0.92442644,0.264145665957282
324,0.94050217,0.17684764672867856,0.91902834,0.2766157601489188
325,0.94868994,0.18194911017298177,0.91767883,0.28616143504238306
326,0.9475983,0.16144905335322737,0.91767883,0.2861464312177304
327,0.95141923,0.14164994453694102,0.91767883,0.28440593517113183
328,0.94868994,0.15679712092512038,0.91767883,0.28770591727288775
329,0.9579694,0.13754300722091328,0.91902834,0.2778881969861686
330,0.944869,0.17095793305395993,0.91767883,0.2877579648969307
331,0.94377726,0.15295615836044602,0.9217274,0.2723611616335499
332,0.9481441,0.14568518141668907,0.92442644,0.2676287856302224
333,0.9470524,0.15276154573990527,0.92442644,0.34583672291288775
334,0.944869,0.14916224794779542,0.9217274,0.3265712885186076
335,0.9541485,0.11734452678752844,0.91767883,0.34397795066858333
336,0.9525109,0.14819733983141625,0.9217274,0.3295146329328418
337,0.9377729,0.18289260940390384,0.9217274,0.28958260097230476
338,0.9525109,0.1429931154987047,0.92442644,0.272273445657144
339,0.9475983,0.1512306245495301,0.92442644,0.2738056654731433
340,0.9481441,0.15786856858620998,0.9217274,0.28281616512686014
341,0.95141923,0.16930619790523788,0.925776,0.2626971009885892
342,0.95578605,0.13585472416018815,0.92037785,0.28095001603166264
343,0.9552402,0.1344474449542282,0.91767883,0.282612785124608
344,0.95305675,0.14118409684277647,0.92442644,0.2630454636188612
345,0.94978166,0.14609815698121084,0.92442644,0.2641123097855598
346,0.9568777,0.13537663655756163,0.92442644,0.2675234903193389
347,0.9399563,0.16173549718731875,0.9217274,0.2691903414427846
348,0.95469433,0.14462321712005086,0.92037785,0.275148998171062
349,0.9541485,0.14119376447946483,0.925776,0.2604787531696881
350,0.94868994,0.17333800293602797,0.9217274,0.26951249454092857
351,0.9481441,0.1641459048290505,0.9217274,0.2983024319401011
352,0.9459607,0.164332709596472,0.91497976,0.3231297100331479
353,0.94377726,0.1745259669345273,0.91902834,0.3062370225476722
354,0.94650656,0.16410414454238448,0.91902834,0.2805716311559081
355,0.9525109,0.13869301146343677,0.92037785,0.2877973283175379
356,0.94978166,0.1561338132832964,0.9217274,0.2697321399512778
357,0.9459607,0.17486895778619047,0.92442644,0.26621353764009353
358,0.9552402,0.13872762543543782,0.9230769,0.26282711604532477
359,0.9475983,0.14775221863167776,0.9217274,0.2697767070494592
360,0.95469433,0.15109063929768368,0.92037785,0.2747415375003281
361,0.9492358,0.14799627042111155,0.9217274,0.3457417347332618
362,0.9503275,0.15311417015733025,0.9230769,0.27371304109692574
363,0.94868994,0.14957102638665246,0.9217274,0.27979733670751256
364,0.9541485,0.14031903274503726,0.9217274,0.2767274525637428
365,0.944869,0.17415145099138654,0.9271255,0.2567207827232778
366,0.95305675,0.145531413434114,0.91767883,0.2801827163809018
367,0.95469433,0.12519909923603376,0.92037785,0.2766362790207495
368,0.9536026,0.14388304835746643,0.9230769,0.26862290654874715
369,0.9443231,0.17205160091667718,0.9217274,0.2962313888904949
370,0.9470524,0.15417494914417185,0.9230769,0.32767025583598297
371,0.95633185,0.14211694972679084,0.91767883,0.28172716886426014
372,0.9541485,0.14233391944066862,0.9230769,0.28291482509424287
373,0.9579694,0.13321470760427187,0.92037785,0.2798566084432726
374,0.9470524,0.17150659518560785,0.9230769,0.26703448438396055
375,0.94541484,0.14838098573567565,0.91632926,0.322129647868375
376,0.9519651,0.13767301245881286,0.91767883,0.3207709947600961
377,0.9579694,0.1281158956902419,0.91632926,0.29906552923299995
378,0.944869,0.15145133631751267,0.91902834,0.29462349927052855
379,0.94650656,0.1506769522255913,0.9217274,0.2703961433144286
380,0.95469433,0.11303991902473191,0.925776,0.2562195555656217
381,0.9568777,0.140234870207801,0.91902834,0.2777217628414898
382,0.94650656,0.1699898222127856,0.92037785,0.27310512110125273
383,0.94650656,0.15579606034471674,0.92037785,0.3255972883974512
384,0.94868994,0.14984087109582003,0.9217274,0.2688395298901014
385,0.9519651,0.13861167230772964,0.91902834,0.3005765093645702
386,0.9459607,0.16271904594870895,0.91767883,0.274957926866288
387,0.95633185,0.13049178933480746,0.91902834,0.27507321554003283
388,0.9568777,0.1275378450153723,0.91902834,0.2806414820952341
389,0.95578605,0.12464632973782555,0.91902834,0.28078513871878386
390,0.9552402,0.1440690336830296,0.91767883,0.28677507451114553
391,0.95141923,0.1448942616939805,0.92037785,0.2889008876275814
392,0.9617904,0.13018255161556647,0.92037785,0.33625435549765825
393,0.94868994,0.17648245422698264,0.92442644,0.2943780968586604
394,0.9470524,0.16316405560121786,0.92037785,0.27149919618386775
395,0.9579694,0.1319121410460191,0.9217274,0.269635650018851
396,0.9508734,0.13330955760691754,0.91902834,0.2804359920458713
397,0.9617904,0.1128187201709759,0.91767883,0.27461568259604974
398,0.95742357,0.1132664630457954,0.92442644,0.29512724206627655
399,0.9475983,0.15665073494333367,0.91767883,0.28206132920846966
400,0.96233624,0.11073874250307525,0.91767883,0.29204689695810276
401,0.9568777,0.12800790468743276,0.9217274,0.2714391650709634
402,0.9536026,0.1372483089326283,0.91902834,0.27538159272323054
403,0.9519651,0.13019345961429796,0.91767883,0.31174207385629416
404,0.9612445,0.12060922449332658,0.9217274,0.2677777159648637
405,0.9492358,0.15675615960138334,0.9217274,0.2821634007268585
406,0.9541485,0.1562521472312998,0.9217274,0.2717143616488708
407,0.9508734,0.1442663259422976,0.9217274,0.27064252116057713
408,0.9536026,0.13284055490883506,0.9217274,0.28070327402868617
409,0.9503275,0.15501880648192098,0.9230769,0.29910933156497777
410,0.9394105,0.17528635143774143,0.9217274,0.28335485456045717
411,0.9661572,0.10842262618355535,0.91902834,0.29530241899192333
412,0.95305675,0.14089674844231667,0.92037785,0.2885476870772739
413,0.9519651,0.1538358493159041,0.92037785,0.2730043801323821
414,0.94868994,0.14926850105997777,0.925776,0.2627680283039808
415,0.9492358,0.1517946944698106,0.92037785,0.29430432175286114
416,0.95633185,0.13957674085878358,0.91902834,0.2956972443498671
417,0.9541485,0.12220483591300171,0.92037785,0.2956601687086125
418,0.96342796,0.11662989466829331,0.91902834,0.29278414711977047
419,0.9426856,0.16596482451862807,0.925776,0.26018649492956075
420,0.9536026,0.1396922944103445,0.9230769,0.26917566469637677
421,0.95742357,0.14426556789198297,0.9230769,0.26571935968725785
422,0.96015286,0.1188570472267436,0.92037785,0.30103754019364715
423,0.95469433,0.136987841984981,0.91902834,0.2756733737369359
424,0.94323146,0.16025798834502436,0.9230769,0.2619989330608708
425,0.94377726,0.1613599266490887,0.9230769,0.27458809269592166
426,0.95141923,0.12564324287445525,0.92442644,0.2627297667786479
427,0.9481441,0.160071729450572,0.91902834,0.28227733429715346
428,0.96561134,0.11377600282756002,0.9217274,0.27055269545235205
429,0.95742357,0.1304507887714815,0.92037785,0.28803037356798694
430,0.95578605,0.14062005259487045,0.91902834,0.28142619602537405
431,0.95305675,0.13202778283531033,0.9230769,0.26100602885708213
432,0.9459607,0.1627788285543841,0.925776,0.25970945074792934
433,0.95633185,0.11718894582644397,0.9217274,0.270084874281262
434,0.9536026,0.1374623178927366,0.9230769,0.26666902168653905
435,0.95141923,0.15510464661122264,0.925776,0.25793186242632754
436,0.96015286,0.12123274390776866,0.92037785,0.29494803577351075
437,0.9585153,0.12408604974325697,0.92442644,0.2907512377326687
